clx,pred_sr,prob
1,ikik,0.7768
1,iki,0.052533333333333335
1,ikk,0.0432
1,kik,0.040266666666666666
1,icik,0.009733333333333333
1,ikit,0.0088
1,iik,0.0076
1,iktk,0.007066666666666666
1,tkik,0.006533333333333334
1,akik,0.004933333333333333
1,kkik,0.0048
1,ikak,0.004266666666666667
1,ikkk,0.0041333333333333335
1,ki,0.0037333333333333333
1,ik,0.0032
1,kk,0.0030666666666666668
1,ikia,0.0010666666666666667
1,tki,0.0010666666666666667
1,kit,0.0009333333333333333
1,itkik,0.0008
1,ikii,0.0008
1,ckik,0.0008
1,itk,0.0008
1,ii,0.0008
1,cikik,0.0008
1,i,0.0006666666666666666
1,ikck,0.0006666666666666666
1,ikika,0.0006666666666666666
1,ktk,0.0005333333333333334
1,kak,0.0005333333333333334
1,ikikt,0.0005333333333333334
1,tkk,0.0004
1,iikt,0.0004
1,akk,0.0004
1,ici,0.0004
1,ikat,0.0002666666666666667
1,ikiki,0.0002666666666666667
1,ikcik,0.0002666666666666667
1,ikitk,0.0002666666666666667
1,kcik,0.0002666666666666667
1,aik,0.0002666666666666667
1,kkk,0.0002666666666666667
1,aki,0.0002666666666666667
1,ikkik,0.0002666666666666667
1,kikk,0.00013333333333333334
1,ikaki,0.00013333333333333334
1,tkii,0.00013333333333333334
1,kck,0.00013333333333333334
1,iktkk,0.00013333333333333334
1,kkak,0.00013333333333333334
1,tk,0.00013333333333333334
1,ikikk,0.00013333333333333334
1,ika,0.00013333333333333334
1,ktkik,0.00013333333333333334
1,ikkak,0.00013333333333333334
1,itik,0.00013333333333333334
1,iiki,0.00013333333333333334
1,ikic,0.00013333333333333334
1,ikta,0.00013333333333333334
1,k,0.00013333333333333334
1,iak,0.00013333333333333334
1,aktk,0.00013333333333333334
1,ikt,0.00013333333333333334
1,iktt,0.00013333333333333334
1,itkk,0.00013333333333333334
1,kkikt,0.00013333333333333334
1,kki,0.00013333333333333334
1,kikik,0.00013333333333333334
1,tkitk,0.00013333333333333334
1,ikca,0.00013333333333333334
1,cik,0.00013333333333333334
1,kikt,0.00013333333333333334
1,kkit,0.00013333333333333334
1-A,ikika,0.7718666666666667
1-A,ika,0.0496
1-A,ikka,0.04373333333333333
1-A,kika,0.040933333333333335
1-A,icika,0.009733333333333333
1-A,ikia,0.0088
1-A,ikita,0.008533333333333334
1-A,iika,0.008266666666666667
1-A,iktka,0.006933333333333333
1-A,tkika,0.006666666666666667
1-A,akika,0.0052
1-A,kkika,0.004933333333333333
1-A,ikkka,0.0044
1-A,ikaka,0.0044
1-A,kka,0.0030666666666666668
1-A,ka,0.0029333333333333334
1-A,kia,0.0012
1-A,tka,0.0012
1-A,ikikta,0.0009333333333333333
1-A,itkika,0.0008
1-A,a,0.0008
1-A,ckika,0.0008
1-A,itka,0.0008
1-A,kita,0.0008
1-A,cikika,0.0008
1-A,ikcka,0.0006666666666666666
1-A,ia,0.0006666666666666666
1-A,aika,0.0006666666666666666
1-A,ikkika,0.0005333333333333334
1-A,ikcika,0.0005333333333333334
1-A,ikica,0.0005333333333333334
1-A,ktka,0.0005333333333333334
1-A,kaka,0.0005333333333333334
1-A,tkka,0.0004
1-A,iikta,0.0004
1-A,akka,0.0004
1-A,ikta,0.0004
1-A,ica,0.0004
1-A,ikata,0.0002666666666666667
1-A,ikitka,0.0002666666666666667
1-A,kcika,0.0002666666666666667
1-A,kkka,0.0002666666666666667
1-A,aka,0.0002666666666666667
1-A,iia,0.0002666666666666667
1-A,kikka,0.00013333333333333334
1-A,tkia,0.00013333333333333334
1-A,kcka,0.00013333333333333334
1-A,iktkka,0.00013333333333333334
1-A,kkaka,0.00013333333333333334
1-A,ikakka,0.00013333333333333334
1-A,ikiki,0.00013333333333333334
1-A,ikikka,0.00013333333333333334
1-A,kica,0.00013333333333333334
1-A,ktkika,0.00013333333333333334
1-A,ikkaka,0.00013333333333333334
1-A,itika,0.00013333333333333334
1-A,iaka,0.00013333333333333334
1-A,cikka,0.00013333333333333334
1-A,aktka,0.00013333333333333334
1-A,iktta,0.00013333333333333334
1-A,itkka,0.00013333333333333334
1-A,kkikca,0.00013333333333333334
1-A,kikika,0.00013333333333333334
1-A,ickika,0.00013333333333333334
1-A,ikikt,0.00013333333333333334
1-A,ikikat,0.00013333333333333334
1-A,tkitka,0.00013333333333333334
1-A,ikcaa,0.00013333333333333334
1-A,cika,0.00013333333333333334
1-A,kikta,0.00013333333333333334
1-A,kkita,0.00013333333333333334
1-B,ikiki,0.7729333333333334
1-B,iki,0.0496
1-B,ikki,0.0436
1-B,kiki,0.04066666666666666
1-B,iciki,0.0096
1-B,ikici,0.008933333333333333
1-B,ikii,0.0088
1-B,iiki,0.0084
1-B,iktki,0.007066666666666666
1-B,tkiki,0.006533333333333334
1-B,kkiki,0.004933333333333333
1-B,akiki,0.004933333333333333
1-B,ikkki,0.0044
1-B,ikaki,0.0044
1-B,kki,0.0032
1-B,ki,0.0030666666666666668
1-B,tki,0.0013333333333333333
1-B,kii,0.0010666666666666667
1-B,kici,0.0009333333333333333
1-B,ikciki,0.0008
1-B,itkiki,0.0008
1-B,ckiki,0.0008
1-B,itki,0.0008
1-B,cikiki,0.0008
1-B,i,0.0006666666666666666
1-B,ikcki,0.0006666666666666666
1-B,ii,0.0006666666666666666
1-B,aiki,0.0006666666666666666
1-B,ikikci,0.0006666666666666666
1-B,ici,0.0005333333333333334
1-B,ktki,0.0005333333333333334
1-B,kaki,0.0005333333333333334
1-B,tkki,0.0004
1-B,ikitki,0.0004
1-B,akki,0.0004
1-B,ikci,0.0004
1-B,ikaci,0.0002666666666666667
1-B,kciki,0.0002666666666666667
1-B,ikikki,0.0002666666666666667
1-B,iikci,0.0002666666666666667
1-B,kkki,0.0002666666666666667
1-B,aki,0.0002666666666666667
1-B,iii,0.0002666666666666667
1-B,ikkiki,0.0002666666666666667
1-B,kikki,0.00013333333333333334
1-B,tkii,0.00013333333333333334
1-B,kcki,0.00013333333333333334
1-B,iktkki,0.00013333333333333334
1-B,kkaki,0.00013333333333333334
1-B,ikakki,0.00013333333333333334
1-B,ktkiki,0.00013333333333333334
1-B,ikkaki,0.00013333333333333334
1-B,itiki,0.00013333333333333334
1-B,ikti,0.00013333333333333334
1-B,iaki,0.00013333333333333334
1-B,cikki,0.00013333333333333334
1-B,aktki,0.00013333333333333334
1-B,iktci,0.00013333333333333334
1-B,itkki,0.00013333333333333334
1-B,kkikci,0.00013333333333333334
1-B,kikiki,0.00013333333333333334
1-B,tkitki,0.00013333333333333334
1-B,ikcai,0.00013333333333333334
1-B,ciki,0.00013333333333333334
1-B,kikci,0.00013333333333333334
1-B,kkici,0.00013333333333333334
1-B-A,ikika,0.7701333333333333
1-B-A,ikia,0.05213333333333333
1-B-A,ikka,0.04373333333333333
1-B-A,kika,0.0404
1-B-A,icika,0.009866666666666666
1-B-A,ikica,0.0092
1-B-A,iika,0.008266666666666667
1-B-A,iktka,0.0072
1-B-A,tkika,0.006666666666666667
1-B-A,kkika,0.004933333333333333
1-B-A,akika,0.004933333333333333
1-B-A,ikaka,0.004533333333333334
1-B-A,ikkka,0.004266666666666667
1-B-A,ika,0.004
1-B-A,kia,0.004
1-B-A,kka,0.0030666666666666668
1-B-A,ikiia,0.0018666666666666666
1-B-A,ikikia,0.0012
1-B-A,tkia,0.0010666666666666667
1-B-A,kica,0.0009333333333333333
1-B-A,itkika,0.0008
1-B-A,ikikca,0.0008
1-B-A,ia,0.0008
1-B-A,ckika,0.0008
1-B-A,itka,0.0008
1-B-A,iia,0.0008
1-B-A,cikika,0.0008
1-B-A,ikcka,0.0006666666666666666
1-B-A,ikcika,0.0006666666666666666
1-B-A,aika,0.0006666666666666666
1-B-A,tkka,0.0005333333333333334
1-B-A,ktka,0.0005333333333333334
1-B-A,kaka,0.0005333333333333334
1-B-A,kcika,0.0004
1-B-A,iikca,0.0004
1-B-A,akka,0.0004
1-B-A,icia,0.0004
1-B-A,ikaca,0.0002666666666666667
1-B-A,ikitka,0.0002666666666666667
1-B-A,ikita,0.0002666666666666667
1-B-A,ikikka,0.0002666666666666667
1-B-A,kkka,0.0002666666666666667
1-B-A,ikikik,0.0002666666666666667
1-B-A,akia,0.0002666666666666667
1-B-A,ikca,0.0002666666666666667
1-B-A,ikkika,0.0002666666666666667
1-B-A,kikka,0.00013333333333333334
1-B-A,ikakia,0.00013333333333333334
1-B-A,tkiia,0.00013333333333333334
1-B-A,kcka,0.00013333333333333334
1-B-A,ikikit,0.00013333333333333334
1-B-A,ikitca,0.00013333333333333334
1-B-A,iktkka,0.00013333333333333334
