clxs,mhyp,urs,pred_srs,obs_srs,prob
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tak.t-aga.tkag.aka-.tat.ta-da.tad.ta-ta.kakad.k-aga.adtk.kada-.dtgg.kaka-.akd.k-ata,tak.taga.tkak.aka.tat.tada.tat.tata.kakat.kaga.adtk.kada.dtgk.kaka.akt.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tak.t-aga.tak.taa-.tat.ta-da.tat.ta-ta.g.k-aga.tkg.kada-.dadtd.kaka-.aakkt.k-ata,tak.taga.tak.taa.tat.tada.tat.tata.k.kaga.tkk.kada.dadtt.kaka.aakkt.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.t-aga.tak.tag-a.tad.ta-da.tad.ta-ta.adga.k-aga.gg.kada-.kkkta.kaka-.akkg.k-ata,tak.taga.tak.taga.tat.tada.tat.tata.adga.kaga.gk.kada.kkkta.kaka.akkk.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tdk.t-aga.tag.tag-a.tad.ta-da.tdd.ta-ta.gt.k-aga.dg.kada-.attga.kaka-.dtk.k-ata,tdk.taga.tak.taga.tat.tada.tdt.tata.gt.kaga.dk.kada.attga.kaka.dtk.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.t-aga.tak.tag-a.tad.ta-da.tat.ta-ta.tddka.k-agt.tg.kada-.aktka.kaka-.tdgkg.k-ata,tak.taga.tak.taga.tat.tada.tat.tata.tddka.kagt.tk.kada.aktka.kaka.tdgkk.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,,tak.t-aga.tak.tak-a.tat.ta-da.tat.ta-ta.adg.k-gaga.g.kada-.gkad.kaka-.gdk.k-ata,tak.taga.tak.taka.tat.tada.tat.tata.adg.kgaga.g.kada.gkad.kaka.gdk.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tak.t-aga.tag.tak-a.tad.ta-da.tad.ta-ta..-kga.kkag.kada-.ddktt.kaka-.dgtga.k-ata,tak.taga.tak.taka.tat.tada.tat.tata..kga.kkak.kada.ddktt.kaka.dgtga.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tak.t-aa.tag.tak-a.tad.ta-da.tad.ta-ta.gaga.-kaga.ak.dkada-.aat.kad-a.gadtk.k-ata,tak.taa.tak.taka.tat.tada.tat.tata.gaga.kaga.ak.dkada.aat.kada.gadtk.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tak.ta-a.tak.tak-a.tad.ta-da.tad.ta-ta.kgaak.-kkga.gktk.kadak-.k.kak-k.kdtad.k-ata,tak.taa.tak.taka.tat.tada.tat.tata.kgaak.kkga.gktk.kadak.k.kakk.kdtat.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.ta-da.tad.ta-ta.gttt.-kaga.kkkt.kadg-.gkggg.kak-a.agadt.k-ata,tak.taga.tak.taka.tat.tada.tat.tata.gttt.kaga.kkkt.kadk.gkggk.kaka.agadt.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
