clxs,mhyp,urs,pred_srs,obs_srs,prob
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tak.-taga.tag.ta-ka.tad.tad-a.tad.t-ata.kgd.gaga-.t.ka-dd.datd.-kaka.t.k-ata,tak.taga.tak.taka.tat.tada.tat.tata.kgt.gaga.t.kadt.datt.kaka.t.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.-ta.tak.td-ka.tad.ttd-a.tat.t-ata.a.kga-.a.ka-da.dkaad.-kaka.kkg.k-at,tak.ta.tak.tdka.tat.ttda.tat.tata.a.kga.a.kada.dkaat.kaka.kkk.kat,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.-tga.tak.tak-a.tat.kad-a.tad.t-ata.gkkg.kga-.aaat.ka-da.datg.-kaka.tda.k-atg,tak.tga.tak.taka.tat.kada.tat.tata.gkkk.kga.aaat.kada.datk.kaka.tda.katk,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tak.ta-ga.tak.tak-a.tad.kad-a.tat.t-ata.ttgta.kaga-.dgkgg.ka-da.gk.-kaka.a.ka-ta,tak.taga.tak.taka.tat.kada.tat.tata.ttgta.kaga.dgkgk.kada.gk.kaka.a.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.ta-ga.tak.tak-a.kat.kad-a.tad.t-ata.tadat.kaga-.dkgag.ka-da.tkak.-kaka.a.k-ata,tak.taga.tak.taka.kat.kada.tat.tata.tadat.kaga.dkgak.kada.tkak.kaka.a.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tdk.ta-ga.tag.tak-a.tat.tad-a.tat.t-ata.att.kaga-.kag.ka-ga.ddaat.-kaka.kdkat.k-ata,tdk.taga.tak.taka.tat.tada.tat.tata.att.kaga.kak.kaga.ddaat.kaka.kdkat.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.ta-ga.tag.tak-a.tat.tad-a.tat.t-ata.tadta.kaga-.dt.ka-ka.ggak.-kaka.kgdak.k-ata,tak.taga.tak.taka.tat.tada.tat.tata.tadta.kaga.dt.kaka.ggak.kaka.kgdak.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.ta-ga.tk.tak-a.tat.tad-a.tad.t-ata.tadda.kaga-.kaaag.ka-da.g.-kaka.dkag.k-ata,tak.taga.tk.taka.tat.tada.tat.tata.tadda.kaga.kaaak.kada.k.kaka.dkak.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tak.ta-ga.ta.tak-a.tad.tad-a.tad.t-ata.gatad.kaga-.da.ka-da.dda.-kaka.gkt.k-ata,tak.taga.ta.taka.tat.tada.tat.tata.gatat.kaga.da.kada.dda.kaka.gkt.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,ta.ta-ga.dak.tak-a.tad.tad-a.tad.t-ata.ga.kaa-a.kdtda.ka-da.kakt.-kaka.a.k-ata,ta.taga.dak.taka.tat.tada.tat.tata.ga.kaaa.kdtda.kada.kakt.kaka.a.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,ttg.ta-ga.tg.tak-a.tgd.tad-a.tat.t-ata.taagt.kag-a.a.ka-da.kak.-kaka.gaad.k-ata,ttk.taga.tk.taka.tgt.tada.tat.tata.taagt.kaga.a.kada.kak.kaka.gaat.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.ta-ga.tak.tak-a.tad.tad-a.tat.t-ata.kdtka.kag-a.agdk.gad-a.gkk.-kaka.tkaga.-kata,tak.taga.tak.taka.tat.tada.tat.tata.kdtka.kaga.agdk.gada.gkk.kaka.tkaga.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.ta-ga.tag.tak-a.tat.tad-a.tat.t-ata.gtkg.kag-a.ggtt.aad-a.gadtg.-kaka.tkddk.-kata,tak.taga.tak.taka.tat.tada.tat.tata.gtkk.kaga.ggtt.aada.gadtk.kaka.tkddk.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,,tak.ta-ga.tak.tak-a.tat.tad-a.tat.t-ata..kag-a.kadkd.aad-a.kkkt.-kaka.dakd.-kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga.kadkd.aada.kkkt.kaka.dakd.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.ta-ga.tag.tak-a.tat.tad-a.tad.t-ata..kag-a.dtdt.kad-a.g.-kaka.tkdga.-kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga.dtdt.kada.k.kaka.tkdga.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.ta-ga.tak.tak-a.ttt.tad-a.tat.t-ata.dt.kdg-a.a.kad-a.ag.-kaka.tdggd.-kata,tak.taga.tak.taka.ttt.tada.tat.tata.dt.kdga.a.kada.ak.kaka.tdggt.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,ta.ta-ga.tak.tak-a.tat.td-a.tat.t-ata.ttt.kag-aa..kad-a.gaaa.-kaka.at.-kata,ta.taga.tak.taka.tat.tda.tat.tata.ttt.kagaa..kada.gaaa.kaka.at.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
