clxs,mhyp,urs,pred_srs,obs_srs,prob
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tat.tat-a.k.ka-ga.kk.kad-a.k.ka-ka.kat.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.k.kaga.kk.kada.k.kaka.kat.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tat.tat-a.k.ka-ga.ad.kad-a..ka-ka.kat.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.k.kaga.at.kada..kaka.kat.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tat.tat-a.k.kg-a.gkad.kad-a..-aka.kat.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.k.kga.gkat.kada..aka.kat.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tat.tat-a..ka-a.gkadk.kad-a..k-ak.kt.kat-a,tak.taga.tak.taka.tat.tada.tat.tata..kaa.gkadk.kada..kak.kt.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tat.tat-a.tg.kg-a.kadg.kad-a.dk.k-a.kag.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.tk.kga.kadk.kada.dk.ka.kak.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tat.tat-a.kg.kg-a.akad.kad-a.k.ka-ka.kakt.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.kk.kga.akat.kada.k.kaka.kakt.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,atag.tag-a.tak.tak-a.tad.tad-a.tat.tat-a.kgk.kag-a.tka.kad-a.k.ka-ka.katd.kat-a,atak.taga.tak.taka.tat.tada.tat.tata.kgk.kaga.tka.kada.k.kaka.katt.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,ag.tag-a.tak.tak-a.tad.tad-a.tat.tat-a.kg.kag-a.kad.kad-a.dk.ka-ka.tkgt.kat-a,ak.taga.tak.taka.tat.tada.tat.tata.kk.kaga.kat.kada.dk.kaka.tkgt.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tat.tat-a.kg.kag-a.ktd.kad-a.ga.ka-ka.ktt.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.kk.kaga.ktt.kada.ga.kaka.ktt.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tat.tat-a.kag.kag-a.kkdd.kad-a.agt.ka-ka.ktt.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.kak.kaga.kkdt.kada.agt.kaka.ktt.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tat.tat-a.gkag.kag-a.kdg.kad-a.kgd.ka-ka.kgat.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.gkak.kaga.kdk.kada.kgt.kaka.kgat.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tat.tat-a.dt.kag-a.dkdk.kad-a.tka.ka-ka.gkat.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.dt.kaga.dkdk.kada.tka.kaka.gkat.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tat.tat-a.gda.kag-a.kd.kad-a.aka.ka-ka.t.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.gda.kaga.kt.kada.aka.kaka.t.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tat.tat-a.ak.kag-a.kd.kad-a.gat.ka-a.at.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.ak.kaga.kt.kada.gat.kaa.at.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
