clxs,mhyp,urs,pred_srs,obs_srs,prob
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tak.tag-a.tak.tak-a.tad.tad-a.tat.tat-a.k.ka-ga.kkdk.kad-a.kakg.kak-a.kdt.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.k.kaga.kkdk.kada.kakk.kaka.kdt.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tad.tat-a.ka.ka-ga.dad.kad-a.tk.kak-a.gad.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.ka.kaga.dat.kada.tk.kaka.gat.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tat.tat-a.ka.ka-ga.taaak.kad-a.gkdt.kak-a.kdd.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.ka.kaga.taaak.kada.gkdt.kaka.kdt.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tat.tat-a.at.ka-ga.dkad.kad-a.kk.kak-a.k.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.at.kaga.dkat.kada.kk.kaka.k.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tad.tag-a.dkg.kag-a.dtad.kad-a.k.kak-a.kadg.kat-a,tak.taga.tak.taka.tat.tada.tat.taga.dkk.kaga.dtat.kada.k.kaka.kadk.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tad.tkd-a.t.kag-a.kakd.kad-a.gkk.kak-a.agag.kat-a,tak.taga.tak.taka.tat.tada.tat.tkda.t.kaga.kakt.kada.gkk.kaka.agak.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tk.tak-a.tad.tad-a.tat.tad-a.t.kag-a.gdkd.kad-a.k.kak-a.ata.kat-a,tak.taga.tk.taka.tat.tada.tat.tada.t.kaga.gdkt.kada.k.kaka.ata.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tg.tak-a.tad.tad-a.tat.tag-a.a.kag-a.kad.kad-a.dkk.kak-a.tat.kat-a,tak.taga.tk.taka.tat.tada.tat.taga.a.kaga.kat.kada.dkk.kaka.tat.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tat.tak-a.g.kag-a.atg.kad-a.kgk.kak-a.ktdt.kat-a,tak.taga.tak.taka.tat.tada.tat.taka.k.kaga.atk.kada.kgk.kaka.ktdt.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tad.tad-a.tat.tat-a.g.kag-a.g.kad-a.kad.kak-a.a.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.k.kaga.k.kada.kat.kaka.a.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.at.tad-a.tat.tat-a.ggtag.kag-a.dd.kad-a.atk.kak-a.kd.kat-a,tak.taga.tak.taka.at.tada.tat.tata.ggtak.kaga.dt.kada.atk.kaka.kt.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,,tak.tag-a.tak.tak-a.tat.tad-a.tat.tat-a.kag.kag-a.d.kad-a.kk.kak-a.at.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.kag.kaga.d.kada.kk.kaka.at.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
