clx,pred_sr,prob
1,ikik,0.19613333333333333
1,iki,0.10213333333333334
1,ikk,0.0892
1,kik,0.08093333333333333
1,ik,0.04973333333333333
1,ki,0.0452
1,kk,0.034133333333333335
1,i,0.027466666666666667
1,icik,0.020666666666666667
1,iik,0.020533333333333334
1,k,0.019466666666666667
1,ikit,0.0188
1,,0.0168
1,tkik,0.015066666666666667
1,iktk,0.014666666666666666
1,ici,0.011466666666666667
1,kit,0.011066666666666667
1,akik,0.010933333333333333
1,ikak,0.0096
1,kkik,0.009466666666666667
1,ii,0.009066666666666667
1,itk,0.008266666666666667
1,ikkk,0.007733333333333333
1,cik,0.007333333333333333
1,tkk,0.0072
1,tki,0.007066666666666666
1,ktk,0.006666666666666667
1,ikt,0.005733333333333333
1,akk,0.0052
1,ika,0.0044
1,it,0.0041333333333333335
1,kt,0.004
1,tk,0.004
1,kak,0.0037333333333333333
1,aki,0.0037333333333333333
1,kkk,0.0033333333333333335
1,kki,0.0032
1,ka,0.0030666666666666668
1,ci,0.0030666666666666668
1,t,0.0026666666666666666
1,ak,0.0024
1,ckik,0.002266666666666667
1,icit,0.002266666666666667
1,cikik,0.002
1,tcik,0.002
1,ikck,0.002
1,iit,0.0018666666666666666
1,ikikt,0.0017333333333333333
1,itkik,0.0017333333333333333
1,ittk,0.0016
1,ikia,0.0016
1,tkit,0.0014666666666666667
1,aktk,0.0014666666666666667
1,ikii,0.0014666666666666667
1,ick,0.0013333333333333333
1,tktk,0.0013333333333333333
1,iak,0.0013333333333333333
1,itki,0.0012
1,ikitk,0.0012
1,kii,0.0012
1,ikcik,0.0012
1,kkit,0.0010666666666666667
1,ikci,0.0010666666666666667
1,kck,0.0010666666666666667
1,ikika,0.0010666666666666667
1,kia,0.0010666666666666667
1,ciki,0.0010666666666666667
1,ckk,0.0009333333333333333
1,ikat,0.0009333333333333333
1,cikk,0.0009333333333333333
1,ikkik,0.0009333333333333333
1,itt,0.0009333333333333333
1,kktk,0.0009333333333333333
1,iktt,0.0009333333333333333
1,kikik,0.0009333333333333333
1,aik,0.0009333333333333333
1,a,0.0009333333333333333
1,cki,0.0008
1,ikki,0.0008
1,cit,0.0008
1,kikt,0.0008
1,akak,0.0008
1,kcik,0.0008
1,itak,0.0006666666666666666
1,kkak,0.0006666666666666666
1,acik,0.0006666666666666666
1,tkak,0.0006666666666666666
1,kci,0.0006666666666666666
1,ikikk,0.0005333333333333334
1,kka,0.0005333333333333334
1,itkk,0.0005333333333333334
1,ikkt,0.0005333333333333334
1,kta,0.0005333333333333334
1,tci,0.0005333333333333334
1,akkk,0.0005333333333333334
1,itkit,0.0005333333333333334
1,ikka,0.0005333333333333334
1,akt,0.0005333333333333334
1,kitk,0.0005333333333333334
1,ita,0.0005333333333333334
1,tik,0.0004
1,akit,0.0004
1,kat,0.0004
1,kiki,0.0004
1,ia,0.0004
1,ck,0.0004
1,atk,0.0004
1,aci,0.0004
1,tktt,0.0004
1,icii,0.0004
1,ai,0.0004
1,kkcik,0.0004
1,iatk,0.0004
1,ikttk,0.0004
1,tak,0.0004
1,aka,0.0004
1,ikiki,0.0004
1,ikick,0.0004
1,iktak,0.0004
1,iktkt,0.0002666666666666667
1,tttk,0.0002666666666666667
1,ckkk,0.0002666666666666667
1,ikca,0.0002666666666666667
1,kkkik,0.0002666666666666667
1,iaki,0.0002666666666666667
1,cck,0.0002666666666666667
1,ttt,0.0002666666666666667
1,tka,0.0002666666666666667
1,ttk,0.0002666666666666667
1,atkk,0.0002666666666666667
1,iika,0.0002666666666666667
1,iii,0.0002666666666666667
1,tai,0.0002666666666666667
1,cici,0.0002666666666666667
1,at,0.0002666666666666667
1,ikta,0.0002666666666666667
1,ktt,0.0002666666666666667
1,tkt,0.0002666666666666667
1,kaik,0.0002666666666666667
1,iai,0.0002666666666666667
1,ikic,0.0002666666666666667
1,kikk,0.0002666666666666667
1,ckak,0.0002666666666666667
1,icia,0.0002666666666666667
1,ckck,0.0002666666666666667
1,tcit,0.0002666666666666667
1,ttak,0.0002666666666666667
1,kici,0.0002666666666666667
1,itktk,0.00013333333333333334
1,kic,0.00013333333333333334
1,ttit,0.00013333333333333334
1,ickck,0.00013333333333333334
1,ktatk,0.00013333333333333334
1,tkikk,0.00013333333333333334
1,tta,0.00013333333333333334
1,ict,0.00013333333333333334
1,icika,0.00013333333333333334
1,ckit,0.00013333333333333334
1,kaa,0.00013333333333333334
1,ct,0.00013333333333333334
1,tkia,0.00013333333333333334
1,akiki,0.00013333333333333334
1,icikk,0.00013333333333333334
1,ic,0.00013333333333333334
1,cka,0.00013333333333333334
1,cikt,0.00013333333333333334
1,akii,0.00013333333333333334
1,icikt,0.00013333333333333334
1,iktki,0.00013333333333333334
1,akci,0.00013333333333333334
1,iitk,0.00013333333333333334
1,ickk,0.00013333333333333334
1,aikk,0.00013333333333333334
1,ikaci,0.00013333333333333334
1,atak,0.00013333333333333334
1,kakik,0.00013333333333333334
1,itci,0.00013333333333333334
1,icick,0.00013333333333333334
1,kckt,0.00013333333333333334
1,tkkk,0.00013333333333333334
1,ikakt,0.00013333333333333334
1,ccki,0.00013333333333333334
1,ikkat,0.00013333333333333334
1,cai,0.00013333333333333334
1,taik,0.00013333333333333334
1,cick,0.00013333333333333334
1,akic,0.00013333333333333334
1,icki,0.00013333333333333334
1,kttk,0.00013333333333333334
1,itik,0.00013333333333333334
1,tkck,0.00013333333333333334
1,caik,0.00013333333333333334
1,tkita,0.00013333333333333334
1,icitk,0.00013333333333333334
1,kac,0.00013333333333333334
1,ack,0.00013333333333333334
1,ickik,0.00013333333333333334
1,cii,0.00013333333333333334
1,kkkk,0.00013333333333333334
1,ttkik,0.00013333333333333334
1,itc,0.00013333333333333334
1,ttki,0.00013333333333333334
1,kkikk,0.00013333333333333334
1,ta,0.00013333333333333334
1,ikait,0.00013333333333333334
1,kkt,0.00013333333333333334
1,cak,0.00013333333333333334
1,cikit,0.00013333333333333334
1,ttkk,0.00013333333333333334
1,kick,0.00013333333333333334
1,akka,0.00013333333333333334
1,iikt,0.00013333333333333334
1,ikaia,0.00013333333333333334
1,ikc,0.00013333333333333334
1,ktkik,0.00013333333333333334
1,ktki,0.00013333333333333334
1,kcck,0.00013333333333333334
1,tkikt,0.00013333333333333334
1,itcik,0.00013333333333333334
1,iatt,0.00013333333333333334
1,aiki,0.00013333333333333334
1,kkikt,0.00013333333333333334
1,iia,0.00013333333333333334
1,ikkct,0.00013333333333333334
1,tkcik,0.00013333333333333334
1,c,0.00013333333333333334
1,iciki,0.00013333333333333334
1,ica,0.00013333333333333334
1,kkita,0.00013333333333333334
1,cikkk,0.00013333333333333334
1,kikit,0.00013333333333333334
1,ckii,0.00013333333333333334
1,ikitt,0.00013333333333333334
1,kicik,0.00013333333333333334
1,kiik,0.00013333333333333334
1,tt,0.00013333333333333334
1,itkak,0.00013333333333333334
1,iakk,0.00013333333333333334
1,atki,0.00013333333333333334
1,atktk,0.00013333333333333334
1,iiikk,0.00013333333333333334
1,taci,0.00013333333333333334
1,cia,0.00013333333333333334
1-A,ikika,0.17186666666666667
1-A,ika,0.12173333333333333
1-A,ikka,0.0788
1-A,kika,0.0724
1-A,ka,0.05346666666666667
1-A,a,0.037333333333333336
1-A,kka,0.0324
1-A,ikik,0.024266666666666666
1-A,ikia,0.018266666666666667
1-A,icika,0.017733333333333334
1-A,iika,0.017066666666666667
1-A,ikita,0.015733333333333332
