clxs,mhyp,urs,pred_srs,obs_srs,prob
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.ta-ga.tk.ta-ka.tat.ta-da.tat.tat-a.gagtg.kag-a..k-ada..kak-a.tg.kat-a,tak.taga.tk.taka.tat.tada.tat.tata.gagtk.kaga..kada..kaka.tk.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,,tak.ta-ga.tak.ta-ka.tad.ta-da.ktat.tat-a.dga.kag-a..k-ada.at.kak-a.t.kat-a,tak.taga.tak.taka.tad.tada.ktat.tata.dga.kaga..kada.at.kaka.t.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.ta-ga.tag.ta-ka.tad.ta-da.tat.tat-a..kag-a..k-ada.d.kak-a.aktgk.kat-a,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada.t.kaka.aktgk.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-aa.tag.ta-ka.tat.ta-da.tad.tat-a..kag-a.g.k-ada.kaag.kak-a.at.kat-a,tak.tagaa.tak.taka.tat.tada.tat.tata..kaga.k.kada.kaak.kaka.at.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-da.tag.tak-a.tat.ta-da.tat.tat-a.k.kag-a..k-ada.k.kak-a.gk.gat-a,tak.tagda.tak.taka.tat.tada.tat.tata.k.kaga..kada.k.kaka.gk.gata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tat.ta-da.tat.tat-a.tkt.kag-a.gdg.k-ada.gg.kak-a.gga.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.tkt.kaga.gdk.kada.gk.kaka.gga.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tag.tak-a.tat.ta-da.tat.tat-a.atd.kag-a.gggga.k-ada.tgak.kak-a.kagt.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.att.kaga.gggga.kada.tgak.kaka.kagt.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tat.ta-da.tat.at-a.gtda.kag-a.agkdk.k-ada..kak-a.kda.kat-a,tak.taga.tak.taka.tat.tada.tat.ata.gtda.kaga.agkdk.kada..kaka.kda.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tat.ta-da.tat.tat-a.gtd.kag-a.ga.ka-da.g.kak-a..kat-a,tak.taga.tak.taka.tat.tada.tat.tata.gtt.kaga.ga.kada.k.kaka..kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,tag.tag-a.tak.tak-a.tat.ta-da.tat.tat-a.gd.kag-a.dka.ka-da..kak-a.gt.kat-a,tak.taga.tak.taka.tat.tada.tat.tata.gt.kaga.dka.kada..kaka.gt.kata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
